iso3,v_name,1990,1995,2000,2005,2010,2015,2018
ARM,22,49.4663,53.4336,53.5344,52.4662,51.1903,51.1671,51.2095
ARM,23,54.7629,74.8173,112.8504,91.0807,95.765,100.2468,102.427
ARM,27,13.0104,9.1122,9.1182,10.4401,11.934,11.6793,11.6984
ARM,28,21.6569,12.9107,13.477,16.9911,19.5451,19.7847,19.8137
ARM,29,2.5552,2.4968,2.4848,2.5111,2.5432,2.5472,2.5452
ARM,30,41.4573,20.4452,19.2887,52.3225,69.6343,166.8777,150.0141
ARM,31,478.2647,381.0396,361.8407,434.2714,583.162,623.8655,619.6954
ARM,33,183.3571,224.4903,194.8201,250.9278,291.9718,321.6611,323.1434
ARM,34,7.27,8.4326,12.8584,22.5474,30.5516,36.2344,35.0579
ARM,35,1.8081,1.8127,2.6766,9.6904,16.1904,11.8199,11.3777
ARM,36,751.8318,388.3935,494.0019,735.7489,837.6013,858.2344,856.0034
ARM,37,2748.9662,2397.4827,2589.6217,2797.8172,2864.3529,2872.5064,2869.0297
ARM,38,72.3778,72.6719,79.9851,92.4094,102.5188,102.5133,102.0615
ARM,39,19.0018,17.8893,17.4409,15.0758,14.3134,12.5309,12.5732
ARM,40,343.2162,279.2367,290.8354,329.5774,317.7962,336.5623,337.6352
ARM,41,3296.6984,2952.6646,2819.8534,3661.0788,3640.1728,3837.8201,3836.7191
ARM,42,24.1552,22.9019,22.4488,23.1485,22.9425,23.4376,23.5122
ARM,43,956.3758,761.3217,638.5868,970.7019,1151.5269,1407.1402,1357.9502
ARM,45,1.4764,1.36,1.3781,1.4186,1.3924,1.3999,1.3993
ARM,46,1.5785,1.3151,1.3958,1.5689,1.6196,1.6169,1.6159
ARM,47,28.1052,17.5012,17.8227,19.9562,19.3342,20.458,20.5262
ARM,48,1.8662,1.5239,1.4403,1.7854,1.754,1.8194,1.8198
ARM,49,266.032,227.862,228.7657,284.9784,291.3936,299.4989,298.7292
ARM,50,3.6329,3.6604,3.7063,3.7617,3.8206,3.834,3.8211
ARM,51,41.5803,55.5872,43.1527,97.9121,111.4486,121.3477,121.7923
